timestamp_utc,timestamp,open,high,low,close,volume,turnover
2024-01-07 14:59:54.496000+00:00,1704639600000,2249.21,2249.6,2231.0,2233.24,11666.16,26121014.3985
2024-01-07 15:30:29.504000+00:00,1704641400000,2233.24,2236.67,2221.42,2229.97,21926.1,48846709.0143
2024-01-07 16:29:28.448000+00:00,1704645000000,2234.61,2235.17,2220.18,2225.75,8437.71,18791704.7757
2024-01-07 17:00:03.456000+00:00,1704646800000,2225.75,2238.2,2219.0,2235.6,11522.67,25701001.8795
2024-01-07 17:30:38.464000+00:00,1704648600000,2235.6,2242.83,2233.85,2239.11,7692.08,17221924.5755
2024-01-07 18:29:37.408000+00:00,1704652200000,2238.51,2240.88,2238.51,2240.3,256.12,573696.4071
2024-01-01 00:00:03.072000+00:00,1704067200000,2283.88,2309.25,2283.24,2306.17,35851.61,82392309.4966
2024-01-01 02:00:12.032000+00:00,1704074400000,2306.17,2307.15,2271.92,2275.83,28312.71,64846285.4757
2024-01-01 04:00:20.992000+00:00,1704081600000,2275.83,2285.31,2266.66,2277.82,23927.28,54488885.1458
2024-01-01 06:00:29.952000+00:00,1704088800000,2277.82,2290.18,2276.07,2286.76,15335.01,35007870.5735
2024-01-01 08:00:38.912000+00:00,1704096000000,2286.76,2302.66,2282.4,2302.37,17944.57,41143948.2854
2024-01-01 10:00:47.872000+00:00,1704103200000,2302.37,2307.8,2299.53,2307.09,22344.86,51471678.3129
2024-01-01 12:00:56.832000+00:00,1704110400000,2307.09,2310.91,2300.62,2306.78,15062.66,34740252.118
2024-01-01 13:58:54.720000+00:00,1704117600000,2306.78,2321.0,2297.36,2317.36,44969.19,103903125.4611
2024-01-01 15:59:03.680000+00:00,1704124800000,2317.36,2322.36,2308.46,2315.86,33654.6,77917749.2623
2024-01-01 17:59:12.640000+00:00,1704132000000,2315.86,2343.34,2315.85,2339.66,50494.99,117687077.3322
2024-01-01 19:59:21.600000+00:00,1704139200000,2339.66,2350.74,2334.44,2340.59,46205.44,108258295.8649
2024-01-01 21:59:30.560000+00:00,1704146400000,2340.59,2354.5,2325.52,2354.5,40497.22,94851487.799
2024-01-01 23:59:39.520000+00:00,1704153600000,2354.5,2401.95,2349.77,2381.7,128154.65,304958408.2929
2024-01-02 01:59:48.480000+00:00,1704160800000,2381.7,2391.0,2373.44,2388.21,48655.23,115890445.2431
2024-01-02 03:59:57.440000+00:00,1704168000000,2388.21,2393.93,2379.23,2379.35,31038.38,74050350.4995
2024-01-02 06:00:06.400000+00:00,1704175200000,2379.35,2391.41,2375.74,2387.82,30445.34,72552593.267
2024-01-02 08:00:15.360000+00:00,1704182400000,2387.82,2434.96,2381.6,2417.12,106921.77,258697267.7904
2024-01-02 10:00:24.320000+00:00,1704189600000,2417.12,2419.96,2383.33,2394.66,64921.73,155900756.4194
2024-01-02 12:00:33.280000+00:00,1704196800000,2394.66,2408.53,2385.54,2401.16,58545.93,140360575.9056
2024-01-02 14:00:42.240000+00:00,1704204000000,2401.16,2406.12,2353.45,2359.26,136396.73,323583844.273
2024-01-02 16:00:51.200000+00:00,1704211200000,2359.26,2372.47,2352.2,2359.55,54815.83,129446420.3097
2024-01-02 18:01:00.160000+00:00,1704218400000,2359.55,2375.42,2356.87,2371.57,46965.57,111148648.0937
2024-01-02 19:58:58.048000+00:00,1704225600000,2371.57,2383.09,2341.16,2368.8,71834.59,169718593.565
2024-01-02 21:59:07.008000+00:00,1704232800000,2368.8,2374.99,2352.46,2357.13,35028.01,82763733.3133
2024-01-02 23:59:15.968000+00:00,1704240000000,2357.13,2377.77,2348.8,2375.3,31068.72,73469802.4178
2024-01-03 01:59:24.928000+00:00,1704247200000,2375.3,2386.85,2366.49,2370.66,29476.58,70051509.0597
2024-01-03 03:59:33.888000+00:00,1704254400000,2370.66,2382.08,2365.06,2378.9,22831.43,54200146.5708
2024-01-03 05:59:42.848000+00:00,1704261600000,2378.9,2382.96,2357.93,2362.95,43234.82,102577376.5821
2024-01-03 07:59:51.808000+00:00,1704268800000,2362.95,2387.48,2362.38,2378.43,37968.3,90198264.0449
2024-01-03 10:00:00.768000+00:00,1704276000000,2378.43,2383.14,2290.11,2309.41,171231.51,399760197.8344
2024-01-03 12:00:09.728000+00:00,1704283200000,2309.41,2310.2,2044.0,2224.47,652938.13,1428392460.751
2024-01-03 14:00:18.688000+00:00,1704290400000,2224.47,2242.7,2189.42,2241.5,123885.83,273715955.7988
2024-01-03 16:00:27.648000+00:00,1704297600000,2241.5,2246.74,2212.48,2224.21,95765.02,213727365.3019
2024-01-03 18:00:36.608000+00:00,1704304800000,2224.21,2230.55,2186.88,2207.11,98391.54,217465977.7682
2024-01-03 20:00:45.568000+00:00,1704312000000,2207.11,2229.2,2205.62,2227.48,28025.12,62193394.2677
2024-01-03 22:00:54.528000+00:00,1704319200000,2227.48,2227.78,2195.65,2210.68,38746.06,85556532.9903
2024-01-04 00:01:03.488000+00:00,1704326400000,2210.68,2220.96,2202.09,2206.99,28958.36,64026969.3784
2024-01-04 01:59:01.376000+00:00,1704333600000,2206.99,2241.0,2205.27,2231.82,31648.37,70529692.8985
2024-01-04 03:59:10.336000+00:00,1704340800000,2231.82,2245.48,2228.72,2237.0,30560.4,68380007.3451
2024-01-04 05:59:19.296000+00:00,1704348000000,2237.0,2246.28,2222.16,2222.6,39257.52,87705654.9751
2024-01-04 07:59:28.256000+00:00,1704355200000,2222.6,2231.57,2212.0,2224.65,37345.24,82952781.9781
2024-01-04 09:59:37.216000+00:00,1704362400000,2224.65,2232.27,2206.0,2229.27,37861.34,84067644.2836
2024-01-04 11:59:46.176000+00:00,1704369600000,2229.27,2249.1,2224.1,2239.41,50324.72,112610218.9595
2024-01-04 13:59:55.136000+00:00,1704376800000,2239.41,2287.49,2231.18,2278.47,120072.69,271872853.8335
2024-01-04 16:00:04.096000+00:00,1704384000000,2278.47,2291.55,2259.8,2275.66,78246.37,178076982.5675
2024-01-04 18:00:13.056000+00:00,1704391200000,2275.66,2295.84,2269.15,2275.2,41144.39,93840435.1938
2024-01-04 20:00:22.016000+00:00,1704398400000,2275.2,2296.68,2268.55,2273.86,65335.52,149099455.4672
2024-01-04 22:00:30.976000+00:00,1704405600000,2273.86,2288.5,2262.22,2268.3,41415.87,94213033.459
2024-01-05 00:00:39.936000+00:00,1704412800000,2268.3,2276.26,2210.32,2238.82,117640.18,263503688.8706
2024-01-05 02:00:48.896000+00:00,1704420000000,2238.82,2252.8,2232.6,2242.97,46530.39,104390934.4364
2024-01-05 04:00:57.856000+00:00,1704427200000,2242.97,2248.95,2235.25,2246.75,21136.14,47419221.9419
2024-01-05 05:58:55.744000+00:00,1704434400000,2246.75,2266.32,2240.81,2252.81,34942.36,78815849.7921
2024-01-05 07:59:04.704000+00:00,1704441600000,2252.81,2270.67,2250.56,2265.74,38293.26,86607548.6142
2024-01-05 09:59:13.664000+00:00,1704448800000,2265.74,2266.98,2233.22,2242.79,49487.12,111204738.8101
2024-01-05 11:59:22.624000+00:00,1704456000000,2242.79,2254.4,2234.76,2247.7,42618.33,95656943.458
2024-01-05 13:59:31.584000+00:00,1704463200000,2247.7,2253.12,2217.93,2225.32,87598.75,195513951.8887
2024-01-05 15:59:40.544000+00:00,1704470400000,2225.32,2234.0,2206.05,2232.41,60000.68,133234412.7395
2024-01-05 17:59:49.504000+00:00,1704477600000,2232.41,2241.8,2224.41,2234.75,26726.28,59694255.3969
2024-01-05 19:59:58.464000+00:00,1704484800000,2234.75,2261.5,2233.29,2246.84,55766.15,125173905.7095
2024-01-05 22:00:07.424000+00:00,1704492000000,2246.84,2278.48,2238.08,2268.75,58295.79,131850435.0559
2024-01-06 00:00:16.384000+00:00,1704499200000,2268.75,2270.4,2253.03,2255.2,20315.94,45948315.9882
2024-01-06 02:00:25.344000+00:00,1704506400000,2255.2,2258.41,2250.24,2253.56,14496.65,32673669.3482
2024-01-06 04:00:34.304000+00:00,1704513600000,2253.56,2255.84,2229.45,2235.17,29881.98,66969188.0036
2024-01-06 06:00:43.264000+00:00,1704520800000,2235.17,2235.44,2216.17,2233.02,45806.13,101972222.6501
2024-01-06 08:00:52.224000+00:00,1704528000000,2233.02,2238.9,2228.46,2234.4,16281.32,36385863.0504
2024-01-06 10:01:01.184000+00:00,1704535200000,2234.4,2239.45,2229.06,2238.86,12668.69,28304807.6463
2024-01-06 11:58:59.072000+00:00,1704542400000,2238.86,2242.6,2227.8,2236.71,22211.25,49621273.82
2024-01-06 13:59:08.032000+00:00,1704549600000,2236.71,2248.53,2236.13,2246.27,23638.1,53034818.8162
2024-01-06 15:59:16.992000+00:00,1704556800000,2246.27,2252.58,2242.22,2248.55,14915.9,33515362.6986
2024-01-06 17:59:25.952000+00:00,1704564000000,2248.55,2254.46,2236.39,2244.3,18396.96,41307846.2457
2024-01-06 19:59:34.912000+00:00,1704571200000,2244.3,2247.44,2234.66,2240.12,17047.34,38180957.6232
2024-01-06 21:59:43.872000+00:00,1704578400000,2240.12,2241.14,2228.72,2240.47,15538.5,34723963.7565
2024-01-06 23:59:52.832000+00:00,1704585600000,2240.47,2254.0,2238.14,2241.0,18923.25,42520441.3875
2024-01-07 02:00:01.792000+00:00,1704592800000,2241.0,2249.16,2235.32,2242.16,14058.94,31522978.9594
2024-01-07 04:00:10.752000+00:00,1704600000000,2242.16,2250.89,2241.3,2243.04,13583.59,30502669.8532
2024-01-07 06:00:19.712000+00:00,1704607200000,2243.04,2251.98,2240.69,2248.96,9811.41,22057359.1922
2024-01-07 08:00:28.672000+00:00,1704614400000,2248.96,2253.45,2230.2,2233.0,25368.76,56856653.4163
2024-01-07 10:00:37.632000+00:00,1704621600000,2233.0,2242.6,2232.75,2236.97,17410.23,38969883.268
2024-01-07 12:00:46.592000+00:00,1704628800000,2236.97,2258.45,2230.89,2252.01,32163.2,72208977.5341
2024-01-07 14:00:55.552000+00:00,1704636000000,2252.01,2255.47,2221.42,2229.97,44863.38,100308680.2868
2024-01-07 16:01:04.512000+00:00,1704643200000,2229.97,2242.83,2219.0,2239.11,34037.26,75960494.3979
2024-01-07 17:59:02.400000+00:00,1704650400000,2239.11,2242.53,2236.4,2241.87,4254.86,9531771.7333
